date_iso,backadjusted
2013-08-12,503.5
2013-08-13,486.75
2013-08-14,494.75
2013-08-15,511.75
2013-08-16,503.0
2013-08-19,525.0
2013-08-20,515.0
2013-08-21,522.75
2013-08-22,504.0
2013-08-23,509.5
2013-08-26,540.0
2013-08-27,525.75
2013-08-28,520.25
2013-08-29,521.0
2013-08-30,521.5
2013-09-03,514.75
2013-09-04,509.0
2013-09-05,500.5
2013-09-06,507.75
2013-09-09,503.0
2013-09-10,508.5
2013-09-11,512.0
2013-09-12,505.75
2013-09-13,498.5
2013-09-16,496.0
2013-09-17,493.5
2013-09-18,495.75
2013-09-19,499.0
2013-09-20,490.5
2013-09-23,492.75
2013-09-24,488.25
2013-09-25,494.25
2013-09-26,496.25
2013-09-27,493.5
2013-09-30,481.0
2013-10-01,478.5
2013-10-02,478.5
2013-10-03,478.75
2013-10-04,482.75
2013-10-07,488.75
2013-10-08,481.25
2013-10-09,483.0
2013-10-10,477.75
2013-10-11,472.75
2013-10-14,476.5
2013-10-15,483.0
2013-10-16,482.25
2013-10-17,482.5
2013-10-18,481.0
2013-10-21,483.5
2013-10-22,477.75
2013-10-23,482.25
2013-10-24,479.75
2013-10-25,479.5
2013-10-28,470.25
2013-10-29,471.5
2013-10-30,469.75
2013-10-31,467.75
2013-11-01,466.75
2013-11-04,508.5
2013-11-05,507.5
2013-11-06,503.5
2013-11-07,503.0
2013-11-08,510.25
2013-11-11,517.5
2013-11-12,514.25
2013-11-13,511.0
2013-11-14,508.25
2013-11-15,501.5
2013-11-18,493.0
2013-11-19,497.0
2013-11-20,495.5
2013-11-21,499.5
2013-11-22,499.5
2013-11-25,500.75
2013-11-26,495.75
2013-11-27,497.75
2013-11-29,496.0
2013-12-02,496.0
2013-12-03,501.75
2013-12-04,506.0
2013-12-05,504.25
2013-12-06,505.5
2013-12-09,509.0
2013-12-10,506.75
2013-12-11,509.0
2013-12-12,503.25
2013-12-13,494.25
2013-12-16,492.0
2013-12-17,496.0
2013-12-18,495.5
2013-12-19,499.5
2013-12-20,502.5
2013-12-23,502.75
2013-12-24,503.0
2013-12-26,496.25
2013-12-27,497.0
2013-12-30,492.75
2013-12-31,492.0
2014-01-02,490.0
2014-01-03,493.75
2014-01-06,497.0
2014-01-07,495.0
2014-01-08,487.75
2014-01-09,483.0
2014-01-10,500.0
2014-01-13,500.25
2014-01-14,497.75
2014-01-15,493.0
2014-01-16,494.0
2014-01-17,490.75
2014-01-21,488.75
2014-01-22,489.25
2014-01-23,491.0
2014-01-24,491.25
2014-01-27,494.25
2014-01-28,492.5
2014-01-29,488.5
2014-01-30,492.0
2014-01-31,491.75
2014-02-03,494.75
2014-02-04,501.0
2014-02-05,498.75
2014-02-06,500.0
2014-02-07,501.75
2014-02-10,500.0
2014-02-11,497.5
2014-02-12,499.5
2014-02-13,498.0
2014-02-14,501.5
2014-02-18,505.5
2014-02-19,510.0
2014-02-20,510.5
2014-02-21,506.0
2014-02-24,506.75
2014-02-25,509.5
2014-02-26,508.25
2014-02-27,502.75
2014-02-28,513.25
2014-03-03,518.25
2014-03-04,528.25
2014-03-05,525.0
2014-03-06,531.0
2014-03-07,526.5
2014-03-10,519.75
2014-03-11,523.0
2014-03-12,528.0
2014-03-13,525.75
2014-03-14,529.0
2014-03-17,523.75
2014-03-18,529.5
2014-03-19,530.5
2014-03-20,522.5
2014-03-21,521.75
2014-03-24,529.5
2014-03-25,528.0
2014-03-26,525.75
2014-03-27,529.75
2014-03-28,529.0
2014-03-31,540.0
2014-04-01,547.25
2014-04-02,538.75
2014-04-03,543.25
2014-04-04,548.5
2014-04-07,547.25
2014-04-08,554.75
2014-04-09,547.25
2014-04-10,546.75
2014-04-11,541.0
2014-04-14,545.25
2014-04-15,545.0
2014-04-16,540.75
2014-04-17,538.5
2014-04-21,531.75
2014-04-22,537.5
2014-04-23,546.25
2014-04-24,544.5
2014-04-25,548.0
2014-04-28,548.75
2014-04-29,554.0
2014-04-30,551.0
2014-05-01,541.25
2014-05-02,535.75
2014-05-05,541.75
2014-05-06,551.25
2014-05-07,551.25
2014-05-08,553.25
2014-05-09,540.5
2014-05-12,533.75
2014-05-13,536.75
2014-05-14,530.75
2014-05-15,522.25
2014-05-16,522.75
2014-05-19,517.5
2014-05-20,513.75
2014-05-21,513.5
2014-05-22,515.25
2014-05-23,517.0
2014-05-27,507.5
2014-05-28,511.25
2014-05-29,504.75
2014-05-30,499.25
2014-06-02,500.25
2014-06-03,496.0
2014-06-04,495.25
2014-06-05,489.0
2014-06-06,499.5
2014-06-09,491.75
2014-06-10,486.75
2014-06-11,483.5
2014-06-12,485.5
2014-06-13,489.25
2014-06-16,483.75
2014-06-17,481.25
2014-06-18,481.25
2014-06-19,489.25
2014-06-20,493.75
2014-06-23,484.25
2014-06-24,482.5
2014-06-25,481.75
2014-06-26,485.0
2014-06-27,489.0
2014-06-30,467.0
2014-07-01,464.5
2014-07-02,459.75
2014-07-03,457.0
2014-07-07,448.0
2014-07-08,446.0
2014-07-09,439.75
2014-07-10,434.5
2014-07-11,426.5
2014-07-14,430.0
2014-07-15,423.5
2014-07-16,428.5
2014-07-17,429.0
2014-07-18,420.25
2014-07-21,413.75
2014-07-22,410.0
2014-07-23,412.5
2014-07-24,411.25
2014-07-25,413.5
2014-07-28,418.5
2014-07-29,412.75
2014-07-30,413.25
2014-07-31,408.75
2014-08-01,404.0
2014-08-04,411.0
2014-08-05,409.0
2014-08-06,416.0
2014-08-07,413.0
2014-08-08,405.25
2014-08-11,410.0
2014-08-12,410.75
2014-08-13,411.5
2014-08-14,415.25
2014-08-15,418.75
2014-08-18,413.25
2014-08-19,414.0
2014-08-20,409.25
2014-08-21,410.75
2014-08-22,413.25
2014-08-25,409.25
2014-08-26,406.75
2014-08-27,406.75
2014-08-28,411.0
2014-08-29,406.5
2014-09-02,405.5
2014-09-03,393.75
2014-09-04,388.25
2014-09-05,397.75
2014-09-08,390.0
2014-09-09,386.0
2014-09-10,387.5
2014-09-11,382.75
2014-09-12,380.25
2014-09-15,384.75
2014-09-16,385.5
2014-09-17,383.5
2014-09-18,380.0
2014-09-19,373.25
2014-09-22,372.0
2014-09-23,367.25
2014-09-24,371.25
2014-09-25,367.75
2014-09-26,364.75
2014-09-29,367.5
2014-09-30,362.5
2014-10-01,363.0
2014-10-02,364.5
2014-10-03,365.0
2014-10-06,374.25
2014-10-07,382.25
2014-10-08,385.0
2014-10-09,386.5
2014-10-10,375.75
2014-10-13,387.75
2014-10-14,398.75
2014-10-15,389.25
2014-10-16,394.0
2014-10-17,389.75
2014-10-20,390.0
2014-10-21,397.75
2014-10-22,394.75
2014-10-23,401.5
2014-10-24,394.75
2014-10-27,404.75
2014-10-28,406.25
2014-10-29,417.0
2014-10-30,415.75
2014-10-31,418.5
2014-11-03,440.5
2014-11-04,433.25
2014-11-05,439.5
2014-11-06,442.0
2014-11-07,438.5
2014-11-10,440.5
2014-11-11,444.75
2014-11-12,448.0
2014-11-13,454.5
2014-11-14,449.5
2014-11-17,447.0
2014-11-18,441.5
2014-11-19,432.5
2014-11-20,441.75
2014-11-21,441.25
2014-11-24,436.5
2014-11-25,442.75
2014-11-26,446.0
2014-11-28,442.25
2014-12-01,443.75
2014-12-02,435.5
2014-12-03,437.25
2014-12-04,443.25
2014-12-05,448.25
2014-12-08,443.75
2014-12-09,449.0
2014-12-10,446.5
2014-12-11,450.25
2014-12-12,457.25
2014-12-15,458.25
2014-12-16,456.25
2014-12-17,457.5
2014-12-18,460.25
2014-12-19,460.5
2014-12-22,460.25
2014-12-23,462.5
2014-12-24,457.75
2014-12-26,464.5
2014-12-29,462.25
2014-12-30,456.25
2014-12-31,446.5
2015-01-02,445.0
2015-01-05,454.5
2015-01-06,453.75
2015-01-07,445.75
2015-01-08,442.75
2015-01-09,447.0
2015-01-12,451.5
2015-01-13,437.5
2015-01-14,434.0
2015-01-15,433.0
2015-01-16,440.25
2015-01-20,442.5
2015-01-21,441.0
2015-01-22,438.75
2015-01-23,442.75
2015-01-26,439.75
2015-01-27,436.75
2015-01-28,429.75
2015-01-29,428.25
2015-01-30,426.25
2015-02-02,426.5
2015-02-03,441.75
2015-02-04,439.75
2015-02-05,441.5
2015-02-06,442.25
2015-02-09,446.75
2015-02-10,444.0
2015-02-11,440.75
2015-02-12,438.5
2015-02-13,443.0
2015-02-17,446.0
2015-02-18,440.0
2015-02-19,445.25
2015-02-20,441.75
2015-02-23,436.0
2015-02-24,435.25
2015-02-25,434.5
2015-02-26,439.25
2015-02-27,443.0
2015-03-02,438.75
2015-03-03,442.0
2015-03-04,439.25
2015-03-05,439.5
2015-03-06,436.25
2015-03-09,438.25
2015-03-10,437.75
2015-03-11,439.75
2015-03-12,437.25
2015-03-13,430.25
2015-03-16,429.75
2015-03-17,422.25
2015-03-18,425.5
2015-03-19,424.5
2015-03-20,434.75
2015-03-23,439.75
2015-03-24,442.75
2015-03-25,443.5
2015-03-26,440.25
2015-03-27,440.25
2015-03-30,443.75
2015-03-31,426.25
2015-04-01,432.25
2015-04-02,436.0
2015-04-06,435.25
2015-04-07,433.25
2015-04-08,430.25
2015-04-09,429.0
2015-04-10,428.0
2015-04-13,421.5
2015-04-14,424.5
2015-04-15,426.0
2015-04-16,425.75
2015-04-17,428.75
2015-04-20,426.75
2015-04-21,423.0
2015-04-22,423.0
2015-04-23,420.0
2015-04-24,413.75
2015-04-27,408.75
2015-04-28,408.0
2015-04-29,411.0
2015-04-30,409.0
2015-05-01,405.75
2015-05-04,403.25
2015-05-05,404.5
2015-05-06,408.0
2015-05-07,402.5
2015-05-08,403.75
2015-05-11,401.0
2015-05-12,401.5
2015-05-13,404.0
2015-05-14,410.25
2015-05-15,408.25
2015-05-18,411.25
2015-05-19,405.75
2015-05-20,402.75
2015-05-21,407.75
2015-05-22,403.25
2015-05-26,398.75
2015-05-27,392.25
2015-05-28,395.5
2015-05-29,393.5
2015-06-01,394.5
2015-06-02,401.5
2015-06-03,402.25
2015-06-04,406.5
2015-06-05,403.5
2015-06-08,409.0
2015-06-09,408.5
2015-06-10,400.75
2015-06-11,399.75
2015-06-12,395.0
2015-06-15,389.0
2015-06-16,395.5
2015-06-17,400.5
2015-06-18,398.75
2015-06-19,394.25
2015-06-22,399.0
2015-06-23,406.75
2015-06-24,406.0
2015-06-25,417.75
2015-06-26,427.5
2015-06-29,427.75
2015-06-30,457.0
2015-07-01,457.25
2015-07-02,462.75
2015-07-06,460.5
2015-07-07,458.5
2015-07-08,459.75
2015-07-09,464.5
2015-07-10,470.5
2015-07-13,477.25
2015-07-14,464.25
2015-07-15,465.75
2015-07-16,466.5
2015-07-17,456.75
2015-07-20,441.5
2015-07-21,443.0
2015-07-22,439.0
2015-07-23,439.25
2015-07-24,428.25
2015-07-27,409.0
2015-07-28,411.0
2015-07-29,403.75
2015-07-30,409.25
2015-07-31,406.75
2015-08-03,402.0
2015-08-04,404.25
2015-08-05,408.75
2015-08-06,406.0
2015-08-07,409.25
2015-08-10,426.5
2015-08-11,413.0
2015-08-12,393.5
2015-08-13,400.75
2015-08-14,401.0
2015-08-17,400.0
2015-08-18,402.75
2015-08-19,404.0
2015-08-20,408.0
2015-08-21,402.75
2015-08-24,406.0
2015-08-25,402.5
2015-08-26,398.75
2015-08-27,400.5
2015-08-28,400.5
2015-08-31,400.75
2015-09-01,394.5
2015-09-02,393.0
2015-09-03,387.0
2015-09-04,388.5
2015-09-08,393.75
2015-09-09,394.5
2015-09-10,399.75
2015-09-11,412.5
2015-09-14,419.0
2015-09-15,416.0
2015-09-16,411.5
2015-09-17,405.25
2015-09-18,402.75
2015-09-21,410.0
2015-09-22,406.0
2015-09-23,408.75
2015-09-24,407.0
2015-09-25,414.5
2015-09-28,412.25
2015-09-29,414.5
2015-09-30,413.25
2015-10-01,414.25
2015-10-02,414.75
2015-10-05,419.0
2015-10-06,423.75
2015-10-07,421.25
2015-10-08,416.75
2015-10-09,408.25
2015-10-12,406.25
2015-10-13,410.0
2015-10-14,404.5
2015-10-15,401.0
2015-10-16,402.25
2015-10-19,398.5
2015-10-20,402.25
2015-10-21,406.25
2015-10-22,403.75
2015-10-23,405.25
2015-10-26,410.0
2015-10-27,405.5
2015-10-28,401.5
2015-10-29,405.5
2015-10-30,407.75
2015-11-02,402.0
2015-11-03,460.5
2015-11-04,461.0
2015-11-05,457.0
2015-11-06,456.25
2015-11-09,449.75
2015-11-10,445.25
2015-11-11,446.0
2015-11-12,446.5
2015-11-13,442.5
2015-11-16,444.25
2015-11-17,444.75
2015-11-18,444.25
2015-11-19,446.5
2015-11-20,446.0
2015-11-23,449.25
2015-11-24,446.5
2015-11-25,449.25
2015-11-27,445.0
2015-11-30,449.5
2015-12-01,450.5
2015-12-02,448.0
2015-12-03,454.25
2015-12-04,458.0
2015-12-07,450.25
2015-12-08,450.25
2015-12-09,450.25
2015-12-10,454.0
2015-12-11,450.75
2015-12-14,453.75
2015-12-15,452.5
2015-12-16,446.0
2015-12-17,451.25
2015-12-18,451.75
2015-12-21,449.75
2015-12-22,445.25
2015-12-23,444.75
2015-12-24,443.75
2015-12-28,440.5
2015-12-29,441.5
2015-12-30,438.0
2015-12-31,437.75
2016-01-04,431.75
2016-01-05,432.5
2016-01-06,433.0
2016-01-07,433.5
2016-01-08,437.75
2016-01-11,433.25
2016-01-12,437.5
2016-01-13,437.75
2016-01-14,436.75
2016-01-15,440.0
2016-01-19,444.25
2016-01-20,445.25
2016-01-21,444.0
2016-01-22,446.75
2016-01-25,447.25
2016-01-26,446.25
2016-01-27,445.25
2016-01-28,442.25
2016-01-29,448.0
2016-02-01,446.75
2016-02-02,448.75
2016-02-03,447.75
2016-02-04,446.0
2016-02-05,444.0
2016-02-08,440.25
2016-02-09,438.75
2016-02-10,438.25
2016-02-11,437.5
2016-02-12,436.5
2016-02-16,440.5
2016-02-17,443.75
2016-02-18,441.25
2016-02-19,441.25
2016-02-22,445.0
2016-02-23,440.75
2016-02-24,438.5
2016-02-25,434.5
2016-02-26,433.0
2016-02-29,430.5
2016-03-01,428.5
2016-03-02,429.25
2016-03-03,430.25
2016-03-04,432.75
2016-03-07,434.25
2016-03-08,435.25
2016-03-09,434.0
2016-03-10,435.75
2016-03-11,437.5
2016-03-14,441.75
2016-03-15,442.0
2016-03-16,441.25
2016-03-17,442.0
2016-03-18,440.25
2016-03-21,442.5
2016-03-22,442.5
2016-03-23,440.75
2016-03-24,442.0
2016-03-28,442.25
2016-03-29,444.25
2016-03-30,438.75
2016-03-31,423.5
2016-04-01,424.5
2016-04-04,423.75
2016-04-05,425.75
2016-04-06,426.25
2016-04-07,429.0
2016-04-08,429.75
2016-04-11,423.5
2016-04-12,429.0
2016-04-13,438.75
2016-04-14,440.25
2016-04-15,443.0
2016-04-18,445.0
2016-04-19,451.25
2016-04-20,457.5
2016-04-21,448.25
2016-04-22,435.75
2016-04-25,442.5
2016-04-26,449.25
2016-04-27,445.25
2016-04-28,449.25
2016-04-29,450.0
2016-05-02,451.25
2016-05-03,441.75
2016-05-04,439.75
2016-05-05,436.25
2016-05-06,439.5
2016-05-09,431.75
2016-05-10,442.5
2016-05-11,440.25
2016-05-12,451.0
2016-05-13,453.0
2016-05-16,454.75
2016-05-17,458.5
2016-05-18,460.75
2016-05-19,452.0
2016-05-20,454.5
2016-05-23,457.5
2016-05-24,457.5
2016-05-25,463.25
2016-05-26,464.5
2016-05-27,468.25
2016-05-31,463.25
2016-06-01,471.0
2016-06-02,471.5
2016-06-03,474.5
2016-06-06,484.75
2016-06-07,488.0
2016-06-08,491.75
2016-06-09,488.25
2016-06-10,485.5
2016-06-13,494.75
2016-06-14,501.25
2016-06-15,494.25
2016-06-16,490.5
2016-06-17,503.5
2016-06-20,488.5
2016-06-21,463.5
2016-06-22,458.75
2016-06-23,452.5
2016-06-24,449.0
2016-06-27,449.0
2016-06-28,449.0
2016-06-29,437.75
2016-06-30,426.0
2016-07-01,421.75
2016-07-05,412.75
2016-07-06,403.0
2016-07-07,403.25
2016-07-08,417.25
2016-07-11,410.25
2016-07-12,415.0
2016-07-13,424.5
2016-07-14,419.5
2016-07-15,413.0
2016-07-18,418.0
2016-07-19,403.25
2016-07-20,399.0
2016-07-21,395.5
2016-07-22,396.5
2016-07-25,396.0
2016-07-26,394.25
2016-07-27,397.75
2016-07-28,393.5
2016-07-29,397.5
2016-08-01,389.0
2016-08-02,388.75
2016-08-03,389.75
2016-08-04,385.75
2016-08-05,389.0
2016-08-08,389.5
2016-08-09,387.25
2016-08-10,387.75
2016-08-11,386.5
2016-08-12,387.75
2016-08-15,391.75
2016-08-16,392.0
2016-08-17,394.5
2016-08-18,396.75
2016-08-19,398.5
2016-08-22,397.25
2016-08-23,392.0
2016-08-24,391.0
2016-08-25,386.75
2016-08-26,379.75
2016-08-29,375.5
2016-08-30,370.5
2016-08-31,370.25
2016-09-01,378.5
2016-09-02,383.25
2016-09-06,383.25
2016-09-07,388.0
2016-09-08,393.25
2016-09-09,395.75
2016-09-12,394.25
2016-09-13,384.75
2016-09-14,386.5
2016-09-15,384.75
2016-09-16,391.75
2016-09-19,392.0
2016-09-20,395.25
2016-09-21,394.75
2016-09-22,391.5
2016-09-23,391.25
2016-09-26,383.75
2016-09-27,386.5
2016-09-28,384.0
2016-09-29,384.0
2016-09-30,391.5
2016-10-03,400.75
2016-10-04,403.0
2016-10-05,402.5
2016-10-06,395.25
2016-10-07,394.5
2016-10-10,398.0
2016-10-11,400.25
2016-10-12,391.75
2016-10-13,404.25
2016-10-14,409.0
2016-10-17,408.75
2016-10-18,408.5
2016-10-19,412.25
2016-10-20,405.75
2016-10-21,407.25
2016-10-24,403.0
2016-10-25,404.0
2016-10-26,408.75
2016-10-27,412.25
2016-10-28,409.75
2016-10-31,409.5
2016-11-01,403.75
2016-11-02,401.0
2016-11-03,434.0
2016-11-04,435.25
2016-11-07,435.5
2016-11-08,439.75
2016-11-09,430.0
2016-11-10,431.75
2016-11-11,429.0
2016-11-14,426.0
2016-11-15,429.75
2016-11-16,427.0
2016-11-17,427.5
2016-11-18,431.5
2016-11-21,435.25
2016-11-22,435.75
2016-11-23,434.0
2016-11-25,433.5
2016-11-28,434.75
2016-11-29,429.25
2016-11-30,429.25
2016-12-01,425.5
2016-12-02,427.25
2016-12-05,437.5
2016-12-06,438.0
2016-12-07,435.25
2016-12-08,433.25
2016-12-09,437.0
2016-12-12,437.0
2016-12-13,437.25
2016-12-14,438.0
2016-12-15,434.25
2016-12-16,434.25
2016-12-19,432.0
2016-12-20,430.5
2016-12-21,427.25
2016-12-22,425.25
2016-12-23,424.75
2016-12-27,433.0
2016-12-28,427.0
2016-12-29,427.75
2016-12-30,427.25
2017-01-03,430.25
2017-01-04,432.5
2017-01-05,435.0
2017-01-06,432.75
2017-01-09,434.5
2017-01-10,433.25
2017-01-11,433.75
2017-01-12,435.25
2017-01-13,435.25
2017-01-17,438.0
2017-01-18,437.0
2017-01-19,436.5
2017-01-20,438.5
2017-01-23,438.0
2017-01-24,433.25
2017-01-25,435.25
2017-01-26,432.5
2017-01-27,431.5
2017-01-30,428.5
2017-01-31,429.5
2017-02-01,436.25
2017-02-02,435.25
2017-02-03,434.0
2017-02-06,434.0
2017-02-07,437.5
2017-02-08,438.75
2017-02-09,437.0
2017-02-10,439.5
2017-02-13,440.25
2017-02-14,440.5
2017-02-15,442.5
2017-02-16,440.0
2017-02-17,435.75
2017-02-21,435.75
2017-02-22,436.5
2017-02-23,433.5
2017-02-24,432.75
2017-02-27,431.25
2017-02-28,437.0
2017-03-01,442.5
2017-03-02,440.0
2017-03-03,439.5
2017-03-06,439.5
2017-03-07,436.5
2017-03-08,434.0
2017-03-09,431.0
2017-03-10,430.5
2017-03-13,428.5
2017-03-14,429.5
2017-03-15,430.25
2017-03-16,432.0
2017-03-17,433.25
2017-03-20,430.75
2017-03-21,429.0
2017-03-22,427.75
2017-03-23,427.0
2017-03-24,426.25
2017-03-27,426.5
2017-03-28,427.75
2017-03-29,427.75
2017-03-30,426.25
2017-03-31,434.75
2017-04-03,436.5
2017-04-04,432.75
2017-04-05,434.5
2017-04-06,432.5
2017-04-07,433.75
2017-04-10,439.0
2017-04-11,438.75
2017-04-12,439.5
2017-04-13,440.25
2017-04-17,436.0
2017-04-18,433.75
2017-04-19,433.5
2017-04-20,429.75
2017-04-21,430.0
2017-04-24,431.5
2017-04-25,435.5
2017-04-26,431.0
2017-04-27,433.5
2017-04-28,433.0
2017-05-01,441.25
2017-05-02,438.0
2017-05-03,440.0
2017-05-04,432.5
2017-05-05,436.25
2017-05-08,432.75
2017-05-09,434.0
2017-05-10,439.0
2017-05-11,436.25
2017-05-12,438.0
2017-05-15,436.75
2017-05-16,436.25
2017-05-17,438.75
2017-05-18,433.25
2017-05-19,438.5
2017-05-22,440.75
2017-05-23,437.25
2017-05-24,438.25
2017-05-25,436.5
2017-05-26,440.25
2017-05-30,435.25
2017-05-31,438.25
2017-06-01,438.25
2017-06-02,439.0
2017-06-05,440.0
2017-06-06,442.75
2017-06-07,447.0
2017-06-08,447.0
2017-06-09,450.5
2017-06-12,444.0
2017-06-13,447.25
2017-06-14,444.75
2017-06-15,445.25
2017-06-16,449.0
2017-06-19,443.0
2017-06-20,439.0
2017-06-21,438.25
2017-06-22,433.5
2017-06-23,429.75
2017-06-26,432.0
2017-06-27,432.0
2017-06-28,431.0
2017-06-29,433.5
2017-06-30,446.0
2017-07-03,449.5
2017-07-05,453.5
2017-07-06,453.0
2017-07-07,453.0
2017-07-10,460.75
2017-07-11,460.75
2017-07-12,450.25
2017-07-13,442.0
2017-07-14,446.0
2017-07-17,446.0
2017-07-18,448.25
2017-07-19,453.75
2017-07-20,459.25
2017-07-21,451.75
2017-07-24,450.25
2017-07-25,443.75
2017-07-26,446.5
2017-07-27,448.25
2017-07-28,449.75
2017-07-31,447.5
2017-08-01,441.0
2017-08-02,443.25
2017-08-03,442.25
2017-08-04,445.0
2017-08-07,449.75
2017-08-08,447.75
2017-08-09,449.25
2017-08-10,436.5
2017-08-11,441.0
2017-08-14,442.5
2017-08-15,436.0
2017-08-16,434.5
2017-08-17,432.75
2017-08-18,434.5
2017-08-21,433.25
2017-08-22,430.25
2017-08-23,426.75
2017-08-24,427.5
2017-08-25,426.25
2017-08-28,425.5
2017-08-29,423.25
2017-08-30,419.75
2017-08-31,430.75
2017-09-01,429.0
2017-09-05,432.5
2017-09-06,434.0
2017-09-07,428.75
2017-09-08,430.5
2017-09-11,431.25
2017-09-12,426.25
2017-09-13,425.75
2017-09-14,429.25
2017-09-15,429.75
2017-09-18,427.0
2017-09-19,423.75
2017-09-20,425.25
2017-09-21,426.0
2017-09-22,429.0
2017-09-25,429.5
2017-09-26,429.25
2017-09-27,431.5
2017-09-28,429.5
2017-09-29,432.0
2017-10-02,429.5
2017-10-03,427.75
2017-10-04,426.5
2017-10-05,428.25
2017-10-06,429.0
2017-10-09,428.25
2017-10-10,427.75
2017-10-11,424.75
2017-10-12,427.25
2017-10-13,430.75
2017-10-16,428.25
2017-10-17,427.0
2017-10-18,426.0
2017-10-19,427.0
2017-10-20,423.75
2017-10-23,429.25
2017-10-24,430.5
2017-10-25,429.0
2017-10-26,428.75
2017-10-27,427.0
2017-10-30,427.0
2017-10-31,424.25
2017-11-01,425.75
2017-11-02,427.5
2017-11-03,426.0
2017-11-06,425.75
2017-11-07,426.0
2017-11-08,426.25
2017-11-09,420.0
2017-11-10,421.75
2017-11-13,419.75
2017-11-14,415.5
2017-11-15,415.5
2017-11-16,414.0
2017-11-17,419.75
2017-11-20,420.5
2017-11-21,420.5
2017-11-22,421.5
2017-11-24,420.0
2017-11-27,417.0
2017-11-28,415.25
2017-11-29,418.75
2017-11-30,419.75
2017-12-01,422.25
2017-12-04,418.0
2017-12-05,418.5
2017-12-06,417.75
2017-12-07,416.5
2017-12-08,417.5
2017-12-11,414.0
2017-12-12,412.75
2017-12-13,413.75
2017-12-14,413.25
2017-12-15,412.5
2017-12-18,412.5
2017-12-19,413.25
2017-12-20,415.0
2017-12-21,416.25
2017-12-22,417.0
2017-12-26,418.25
2017-12-27,419.25
2017-12-28,418.0
2017-12-29,416.5
2018-01-02,419.0
2018-01-03,418.5
2018-01-04,417.0
2018-01-05,417.0
2018-01-08,413.5
2018-01-09,415.0
2018-01-10,415.25
2018-01-11,415.25
2018-01-12,413.0
2018-01-16,415.0
2018-01-17,418.5
2018-01-18,417.5
2018-01-19,418.25
2018-01-22,418.25
2018-01-23,417.5
2018-01-24,422.0
2018-01-25,421.0
2018-01-26,422.0
2018-01-29,424.0
2018-01-30,426.0
2018-01-31,425.75
2018-02-01,425.75
2018-02-02,425.0
2018-02-05,422.0
2018-02-06,426.0
2018-02-07,427.25
2018-02-08,427.5
2018-02-09,424.75
2018-02-12,429.5
2018-02-13,428.5
2018-02-14,429.0
2018-02-15,430.0
2018-02-16,429.5
2018-02-20,428.5
2018-02-21,429.0
2018-02-22,429.75
2018-02-23,429.75
2018-02-26,431.5
2018-02-27,432.5
2018-02-28,434.0
2018-03-01,437.25
2018-03-02,436.75
2018-03-05,438.5
2018-03-06,439.0
2018-03-07,438.75
2018-03-08,442.75
2018-03-09,439.75
2018-03-12,440.25
2018-03-13,442.25
2018-03-14,440.25
2018-03-15,438.75
2018-03-16,436.25
2018-03-19,430.0
2018-03-20,429.75
2018-03-21,429.25
2018-03-22,430.5
2018-03-23,431.75
2018-03-26,429.25
2018-03-27,429.5
2018-03-28,429.5
2018-03-29,444.0
2018-04-02,443.75
2018-04-03,444.75
2018-04-04,437.5
2018-04-05,445.75
2018-04-06,445.0
2018-04-09,447.25
2018-04-10,446.5
2018-04-11,444.5
2018-04-12,446.0
2018-04-13,443.25
2018-04-16,439.75
2018-04-17,438.5
2018-04-18,441.0
2018-04-19,440.5
2018-04-20,435.0
2018-04-23,436.75
2018-04-24,439.0
2018-04-25,444.75
2018-04-26,443.75
2018-04-27,447.0
2018-04-30,448.5
2018-05-01,452.75
2018-05-02,452.25
2018-05-03,454.75
2018-05-04,453.5
2018-05-07,449.0
2018-05-08,452.0
2018-05-09,452.0
2018-05-10,452.0
2018-05-11,447.0
2018-05-14,446.75
2018-05-15,451.75
2018-05-16,449.5
2018-05-17,445.5
2018-05-18,452.75
2018-05-21,453.5
2018-05-22,455.75
2018-05-23,459.0
2018-05-24,455.0
2018-05-25,457.5
2018-05-29,451.5
2018-05-30,445.75
2018-05-31,446.25
2018-06-01,444.25
2018-06-04,433.75
2018-06-05,436.5
2018-06-06,432.25
2018-06-07,429.25
2018-06-08,430.5
2018-06-11,420.75
2018-06-12,430.75
2018-06-13,429.5
2018-06-14,417.0
2018-06-15,415.25
2018-06-18,409.75
2018-06-19,408.0
2018-06-20,408.25
2018-06-21,410.75
2018-06-22,410.5
2018-06-25,404.0
2018-06-26,405.75
2018-06-27,405.75
2018-06-28,398.5
2018-06-29,403.75
2018-07-02,391.5
2018-07-03,396.75
2018-07-05,397.0
2018-07-06,405.5
2018-07-09,399.5
2018-07-10,393.25
2018-07-11,385.75
2018-07-12,391.75
2018-07-13,387.25
2018-07-16,387.75
2018-07-17,392.25
2018-07-18,393.5
2018-07-19,397.5
2018-07-20,401.5
2018-07-23,403.75
2018-07-24,398.5
2018-07-25,405.75
2018-07-26,408.25
2018-07-27,408.75
2018-07-30,413.75
2018-07-31,419.0
2018-08-01,412.0
2018-08-02,413.75
2018-08-03,416.75
2018-08-06,417.75
2018-08-07,417.0
2018-08-08,417.5
2018-08-09,415.25
2018-08-10,404.25
2018-08-13,403.0
2018-08-14,409.0
2018-08-15,408.5
2018-08-16,412.25
2018-08-17,411.25
2018-08-20,409.0
2018-08-21,406.75
2018-08-22,399.25
2018-08-23,393.5
2018-08-24,395.25
2018-08-27,394.0
