time,open,high,low,close,Volume,Futures Open Interest
1684454400,465.5,470.25,464,465.75,19,1585
1684713600,468.5,471.75,468,470.75,105,1485
1684800000,471.5,475,471.5,473.75,21,1486
1684886400,474.5,479.25,472,474,37,1497
1684972800,472.5,472.75,471,471.5,5,1498
1685059200,475.25,480.5,475.25,479.5,17,1494
1685307600,477,477,472,475,43,1504
1685491200,475,475,468,473.25,16,1508
1685577600,475,481.25,474.5,479.25,34,1514
1685664000,480,484.75,475,481.5,24,1519
1685923200,481.25,482.5,476.5,481.25,29,1507
1686009600,481.75,484.25,476.5,480.25,38,1513
1686096000,480,480,476,476,5,1514
1686182400,474,480.5,473.75,480.5,20,1507
1686268800,481.75,481.75,475,475,13,1501
1686528000,484,484,481.75,481.75,10,1503
1686614400,482.5,487.5,482.5,485.25,30,1506
1686700800,485.25,492,484.75,487,79,1483
1686787200,491.75,496.5,490.75,496.5,29,1488
1686873600,496,501.5,494.25,501.5,162,1531
1687122000,500,501,498,501,87,1566
1687305600,500,512.25,499,511.25,537,1819
1687392000,510,515,505,507,94,1862
1687478400,502,505,488.5,491.5,244,1909
1687737600,487.5,496,487.5,493,23,1915
1687824000,490,490,478.25,483,105,1930
1687910400,475.5,481.75,475.25,479.25,131,1945
1687996800,481.75,484.5,475,475,26,1936
1688083200,480,485,468,471,207,1950
1688342400,471,475,468,472,49,1952
1688563800,472,474.25,468.75,474.25,48,1954
1688601600,473.75,480.25,473.75,480.25,42,1951
1688688000,477.75,479.75,475.25,475.75,45,1948
1688947200,480.25,480.5,478,479.75,24,1943
1689033600,483.5,483.5,483.5,483.5,35,1944
1689120000,485,485,476,476,36,1942
1689206400,480,486,480,486,58,1963
1689292800,486.25,494.75,486.25,493.75,148,1964
1689552000,495,498.5,487.5,487.5,71,1985
1689638400,486,500,486,499,56,2018
1689724800,498.5,508.5,498,505.5,270,2105
1689811200,503.75,507.25,500,500.75,99,2156
1689897600,497.5,500,495,495.25,47,2164
1690156800,498,507,497,506.25,210,2184
1690243200,507,508.5,503,503,62,2195
1690329600,500,502.5,497.25,498.75,51,2202
1690416000,497,502.5,497,500.5,41,2216
1690502400,498.5,503.5,494.5,494.5,68,2234
1690761600,494,494,489.75,490.5,34,2244
1690848000,491,491,490,490,16,2249
1690934400,485,490,485,489,66,2253
1691020800,487,488.75,487,488.75,19,2253
1691107200,494.5,494.5,489,490.5,21,2257
1691366400,490,493.25,490,493.25,53,2266
1691452800,492.25,493,488.5,491.5,74,2279
1691539200,493,495,492.25,494,42,2292
1691625600,494,495,494,494.5,37,2273
1691712000,494,495,488,490.25,69,2276
1691971200,490,496.25,490,494,21,2276
1692057600,492,493.5,488.25,489,44,2263
1692144000,490,490.5,489.75,490.5,35,2269
1692230400,490,491.75,490,490.75,20,2276
1692316800,492,494,491.25,493.25,43,2277
1692576000,495.75,498.75,492.5,493,188,2294
1692662400,492.5,492.5,488,489,95,2260
1692748800,490,492.25,490,492,58,2280
1692835200,492,495,490.75,493,135,2274
1692921600,494,496,492.75,492.75,19,2273
1693180800,495.5,498,492.75,497.25,117,2284
1693267200,494.75,498,492.25,492.25,44,2282
1693353600,494,494.5,493.5,494.5,45,2284
1693440000,492.75,496,491.25,492,77,2294
1693526400,495.75,496.75,492.75,494.5,83,2265
1693774800,494.75,495.5,494,495.5,18,2257
1693958400,495,498,494,494,43,2267
1694044800,494.5,494.5,491,493,39,2273
1694131200,493.25,493.25,488.5,490.5,80,2291
1694390400,491.75,492.75,491.75,492.75,11,2300
